City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
525,Altamont,US,2022-02-03 01:30:47,42.2068,-121.7372,39.04,48,0,4.61,clear sky
526,North Bend,US,2022-02-03 01:30:47,43.4065,-124.2243,48.94,96,100,0.0,overcast clouds
527,Bonthe,SL,2022-02-03 01:30:48,7.5264,-12.505,75.85,91,38,4.81,scattered clouds
528,Thinadhoo,MV,2022-02-03 01:30:48,0.5333,72.9333,81.97,72,1,5.46,clear sky
529,Moindou,NC,2022-02-03 01:30:49,-21.6924,165.677,87.75,64,4,7.31,clear sky
530,Strezhevoy,RU,2022-02-03 01:30:49,60.7333,77.5889,21.18,95,100,11.14,light snow
531,Caravelas,BR,2022-02-03 01:26:22,-17.7125,-39.2481,76.37,90,12,5.03,few clouds
532,Saint-Pierre,RE,2022-02-03 01:30:49,-21.3393,55.4781,80.28,89,100,31.07,light rain
533,Thung Song,TH,2022-02-03 01:30:50,8.1645,99.6804,78.44,76,13,5.37,few clouds
534,Neryungri,RU,2022-02-03 01:30:50,56.6709,124.6491,-9.51,92,100,11.14,overcast clouds
535,Esteli,NI,2022-02-03 01:30:51,13.0919,-86.3538,66.4,72,9,3.2,clear sky
536,Togur,RU,2022-02-03 01:30:51,58.3631,82.8265,9.21,95,99,7.63,overcast clouds
537,Laguna,US,2022-02-03 01:30:52,38.421,-121.4238,58.08,34,0,4.0,clear sky
538,Mantua,IT,2022-02-03 01:30:52,45.1667,10.7833,47.82,75,0,5.46,clear sky
539,Araouane,ML,2022-02-03 01:30:52,18.9048,-3.5265,61.43,16,90,12.21,overcast clouds
540,Abha,SA,2022-02-03 01:27:06,18.2164,42.5053,53.42,62,0,0.0,clear sky
541,Abeche,TD,2022-02-03 01:30:53,13.8292,20.8324,62.04,13,13,8.48,few clouds
542,Wukari,NG,2022-02-03 01:30:53,7.85,9.7833,71.82,20,43,6.29,scattered clouds
543,Peniche,PT,2022-02-03 01:30:54,39.3558,-9.3811,54.88,81,100,1.63,overcast clouds
544,Ponta Delgada,PT,2022-02-03 01:30:54,37.7333,-25.6667,59.5,82,20,6.91,few clouds
545,Plettenberg Bay,ZA,2022-02-03 01:31:55,-34.0527,23.3716,69.48,87,100,4.34,overcast clouds
546,Huarmey,PE,2022-02-03 01:31:55,-10.0681,-78.1522,71.49,80,100,10.27,overcast clouds
547,Port Augusta,AU,2022-02-03 01:31:56,-32.5,137.7667,76.71,38,0,19.35,clear sky
548,Cidreira,BR,2022-02-03 01:31:56,-30.1811,-50.2056,75.61,87,5,19.53,clear sky
549,Ponta Do Sol,PT,2022-02-03 01:31:56,32.6667,-17.1,67.01,79,100,11.27,overcast clouds
550,Kununurra,AU,2022-02-03 01:31:33,-15.7667,128.7333,84.18,65,75,9.22,broken clouds
551,Sao Felix Do Xingu,BR,2022-02-03 01:31:57,-6.6447,-51.995,71.26,97,48,1.39,scattered clouds
552,Iberia,US,2022-02-03 01:31:24,29.9502,-91.7507,70.11,78,100,4.61,overcast clouds
553,Trelew,AR,2022-02-03 01:31:57,-43.249,-65.3051,69.24,44,83,8.72,broken clouds
554,Urumqi,CN,2022-02-03 01:31:58,43.801,87.6005,-3.05,85,75,2.24,mist
555,Abu Dhabi,AE,2022-02-03 01:31:58,24.4667,54.3667,65.97,70,20,2.3,few clouds
556,Rawson,AR,2022-02-03 01:31:59,-43.3002,-65.1023,67.51,55,79,7.65,broken clouds
557,Klaipeda,LT,2022-02-03 01:31:59,55.7172,21.1175,26.65,69,100,12.48,overcast clouds
558,Musoma,TZ,2022-02-03 01:31:59,-1.5,33.8,69.82,94,75,0.0,broken clouds
559,Sawakin,SD,2022-02-03 01:32:00,19.1059,37.3321,69.82,78,17,3.02,few clouds
560,Ringebu,NO,2022-02-03 01:32:00,61.5167,10.1667,1.98,99,78,4.25,broken clouds
561,Qui Nhon,VN,2022-02-03 01:32:01,13.7667,109.2333,74.88,82,89,10.51,overcast clouds
562,Florianopolis,BR,2022-02-03 01:32:01,-27.6146,-48.5012,76.69,80,75,1.01,broken clouds
563,Coahuayana,MX,2022-02-03 01:32:02,18.7333,-103.6833,78.28,80,0,1.63,clear sky
564,Saint Marys,US,2022-02-03 01:27:33,30.7305,-81.5465,67.05,91,0,8.05,clear sky
565,Cuamba,MZ,2022-02-03 01:32:02,-14.8031,36.5372,66.97,96,96,1.41,overcast clouds
566,Camacha,PT,2022-02-03 01:32:02,33.0833,-16.3333,63.54,88,40,12.66,scattered clouds
567,Linxia,CN,2022-02-03 01:32:03,35.6003,103.2064,20.3,76,28,1.25,scattered clouds
568,Bandundu,CD,2022-02-03 01:32:03,-3.3167,17.3667,72.03,94,100,6.02,light rain
569,Lompoc,US,2022-02-03 01:32:04,34.6391,-120.4579,62.49,40,0,14.97,clear sky
570,Agadez,NE,2022-02-03 01:32:04,19.75,10.25,50.77,29,0,11.25,clear sky
571,Nikki,BJ,2022-02-03 01:32:04,9.9401,3.2108,68.18,12,65,5.23,broken clouds
572,Khilok,RU,2022-02-03 01:32:05,51.3674,110.4676,-6.23,95,99,1.83,overcast clouds
573,Timizart,DZ,2022-02-03 01:32:05,36.8,4.2667,49.08,49,0,6.04,clear sky
574,Woodward,US,2022-02-03 01:32:06,36.4337,-99.3904,15.03,90,100,17.27,light snow
575,Rongcheng,CN,2022-02-03 01:32:06,30.634,117.8517,36.39,98,100,4.34,overcast clouds
576,Ballesteros,PH,2022-02-03 01:32:06,18.4126,121.5152,75.92,73,4,10.85,clear sky
577,Dudinka,RU,2022-02-03 01:32:07,69.4058,86.1778,-13.59,100,100,5.66,overcast clouds
578,Zhanakorgan,KZ,2022-02-03 01:32:07,43.9098,67.2495,23.67,85,6,5.86,clear sky
579,Evensk,RU,2022-02-03 01:29:06,61.95,159.2333,18.57,47,7,18.39,clear sky
580,Oistins,BB,2022-02-03 01:32:08,13.0667,-59.5333,75.29,83,20,19.57,few clouds
581,Manzanillo,CU,2022-02-03 01:32:08,20.3433,-77.1167,73.26,80,2,13.58,clear sky
582,The Pas,CA,2022-02-03 01:30:12,53.8251,-101.2541,-18.38,63,0,10.36,clear sky
583,Caibarien,CU,2022-02-03 01:32:09,22.5206,-79.4669,72.72,77,2,19.24,clear sky
584,Beisfjord,NO,2022-02-03 01:32:09,68.3751,17.5988,19.45,86,90,10.0,overcast clouds
585,Buala,SB,2022-02-03 01:32:09,-8.145,159.5921,80.11,84,100,12.71,light rain
586,Fukuma,JP,2022-02-03 01:32:10,33.7667,130.4667,46.29,48,100,9.84,overcast clouds
587,Tilichiki,RU,2022-02-03 01:32:10,60.4667,166.1,5.4,80,86,10.29,overcast clouds
588,Samarai,PG,2022-02-03 01:32:11,-10.6167,150.6667,84.83,67,100,8.46,overcast clouds
589,Watsa,CD,2022-02-03 01:32:11,3.0372,29.5355,65.82,44,79,2.28,broken clouds
590,Copiapo,CL,2022-02-03 01:32:11,-27.3667,-70.3333,67.26,64,0,1.74,clear sky
591,Barahona,DO,2022-02-03 01:33:12,18.2085,-71.1008,74.55,81,1,2.71,clear sky
592,Puro,PH,2022-02-03 01:33:12,12.4841,123.3827,80.2,80,92,13.69,overcast clouds
593,Maun,BW,2022-02-03 01:33:13,-19.9833,23.4167,69.31,80,7,5.82,clear sky
594,Warrnambool,AU,2022-02-03 01:28:18,-38.3833,142.4833,62.82,62,100,16.69,overcast clouds
595,Besao,PH,2022-02-03 01:33:13,17.095,120.8579,72.12,50,9,0.51,clear sky
596,Acapulco,MX,2022-02-03 01:31:46,16.8634,-99.8901,78.62,65,0,8.05,clear sky
597,Thunder Bay,CA,2022-02-03 01:33:14,48.4001,-89.3168,-3.44,55,0,11.5,clear sky
598,Alice Springs,AU,2022-02-03 01:30:11,-23.7,133.8833,71.15,60,40,17.27,scattered clouds
599,Bhandara,IN,2022-02-03 01:33:14,21.1667,79.65,55.99,42,0,4.9,clear sky
600,Monrovia,LR,2022-02-03 01:33:15,6.3005,-10.7969,76.77,84,17,2.42,few clouds
601,Aykhal,RU,2022-02-03 01:33:15,66.0,111.5,-20.7,100,6,2.82,clear sky
602,Namibe,AO,2022-02-03 01:33:16,-15.1961,12.1522,71.26,73,44,8.03,scattered clouds
603,Trapani,IT,2022-02-03 01:30:36,37.8333,12.6667,55.58,87,0,7.0,clear sky
604,Igrim,RU,2022-02-03 01:33:16,63.1906,64.4162,-6.65,100,62,2.64,broken clouds
605,Poya,NC,2022-02-03 01:33:16,-21.35,165.15,87.21,58,0,5.91,clear sky
606,Chitipa,MW,2022-02-03 01:33:17,-9.7024,33.2697,63.48,94,100,1.1,overcast clouds
607,Kigoma,TZ,2022-02-03 01:33:17,-4.8769,29.6267,68.59,100,75,0.0,broken clouds
608,Toora-Khem,RU,2022-02-03 01:33:18,52.4675,96.11,-19.12,100,100,0.85,overcast clouds
609,Kazanskaya,RU,2022-02-03 01:33:18,45.4106,40.4361,38.14,82,100,7.96,light rain
610,Samana,DO,2022-02-03 01:30:13,19.2056,-69.3369,72.03,91,32,7.38,scattered clouds
611,Bam,IR,2022-02-03 01:33:19,29.106,58.357,46.53,41,0,4.0,clear sky
612,Korhogo,CI,2022-02-03 01:33:19,9.45,-5.6333,66.45,8,44,3.51,scattered clouds
613,Madaoua,NE,2022-02-03 01:33:19,14.073,5.96,59.88,12,6,10.4,clear sky
614,Mapiripan,CO,2022-02-03 01:33:20,2.8892,-72.1256,78.93,51,10,4.97,clear sky
615,Denpasar,ID,2022-02-03 01:30:13,-8.65,115.2167,83.86,74,20,6.91,few clouds
616,Ciudad Guayana,VE,2022-02-03 01:33:20,8.3533,-62.6528,76.51,75,12,8.32,few clouds
617,Viesca,MX,2022-02-03 01:33:21,25.35,-102.8,82.76,20,100,7.52,overcast clouds
618,Amboasary,MG,2022-02-03 01:33:21,-25.0333,46.3833,75.04,89,0,4.47,clear sky
619,Bodden Town,KY,2022-02-03 01:33:22,19.2833,-81.25,78.01,79,20,5.01,few clouds
620,Batagay-Alyta,RU,2022-02-03 01:33:22,67.8006,130.4114,-24.65,97,66,3.31,broken clouds
621,Deputatskiy,RU,2022-02-03 01:33:22,69.3,139.9,-23.98,92,45,5.73,scattered clouds
622,Basco,PH,2022-02-03 01:33:23,20.4487,121.9702,75.83,67,24,11.9,few clouds
623,Lata,PT,2022-02-03 01:33:23,40.1629,-8.3327,45.72,77,92,1.03,overcast clouds
624,Veinticinco De Mayo,AR,2022-02-03 01:33:24,-35.4323,-60.1727,70.99,86,100,14.0,moderate rain
625,Grand Forks,US,2022-02-03 01:30:31,47.9417,-97.4337,-9.72,69,0,6.91,clear sky
626,Artsyz,UA,2022-02-03 01:33:24,45.9919,29.4182,32.81,76,100,5.61,overcast clouds
627,Gilgit,PK,2022-02-03 01:33:24,35.9221,74.3087,31.24,92,100,2.3,overcast clouds
628,Narsaq,GL,2022-02-03 01:33:25,60.9167,-46.05,3.42,59,100,13.89,overcast clouds
629,Benemerito De Las Americas,MX,2022-02-03 01:33:25,16.5167,-90.6439,72.27,80,0,1.41,clear sky
630,Pointe Michel,DM,2022-02-03 01:33:26,15.25,-61.3833,77.63,75,15,10.69,few clouds
631,Barinas,VE,2022-02-03 01:33:26,8.6226,-70.2075,86.04,45,6,3.44,clear sky
632,Mitu,CO,2022-02-03 01:33:06,1.1983,-70.1733,75.7,75,68,2.53,broken clouds
633,Jose Bonifacio,BR,2022-02-03 01:33:27,-21.0528,-49.6883,72.66,96,96,5.91,light rain
634,Imbituba,BR,2022-02-03 01:33:11,-28.24,-48.6703,78.82,88,78,11.99,broken clouds
635,Bridlington,GB,2022-02-03 01:33:27,54.0831,-0.1919,48.15,89,100,14.52,overcast clouds
636,Mezen,RU,2022-02-03 01:33:28,65.8522,44.24,6.67,98,93,3.31,overcast clouds
637,Broken Hill,AU,2022-02-03 01:31:24,-31.95,141.4333,67.71,37,0,21.85,clear sky
638,Ketou,BJ,2022-02-03 01:34:28,7.3633,2.5998,71.92,68,25,1.57,scattered clouds
639,Richards Bay,ZA,2022-02-03 01:34:28,-28.783,32.0377,75.9,84,2,15.28,clear sky
640,Antofagasta,CL,2022-02-03 01:34:29,-23.65,-70.4,65.48,80,13,5.59,few clouds
641,Berlevag,NO,2022-02-03 01:34:29,70.8578,29.0864,26.8,65,100,13.06,light snow
642,Torbat-E Jam,IR,2022-02-03 01:34:30,35.244,60.6225,37.63,50,0,2.3,clear sky
643,Okhotsk,RU,2022-02-03 01:34:30,59.3833,143.3,11.41,75,100,16.26,overcast clouds
644,Rabo De Peixe,PT,2022-02-03 01:34:30,37.8,-25.5833,58.28,94,20,6.91,few clouds
645,Passy,FR,2022-02-03 01:34:31,45.9203,6.6877,42.48,97,87,5.55,overcast clouds
646,Devonport,AU,2022-02-03 01:34:31,-41.1667,146.35,70.99,36,83,6.13,broken clouds
647,Ilebo,CD,2022-02-03 01:34:32,-4.3167,20.5833,71.69,98,100,1.54,moderate rain
648,Dunedin,NZ,2022-02-03 01:34:32,-45.8742,170.5036,59.81,90,100,4.0,light rain
649,Zhumadian,CN,2022-02-03 01:34:32,32.9794,114.0294,38.98,53,100,5.19,overcast clouds
650,Hiriyur,IN,2022-02-03 01:34:33,13.9456,76.6192,69.28,59,4,3.78,clear sky
651,Katangli,RU,2022-02-03 01:34:33,51.7102,143.2326,4.89,93,100,22.01,light snow
652,Saldanha,ZA,2022-02-03 01:34:34,-33.0117,17.9442,62.65,90,0,8.39,clear sky
653,Kargat,RU,2022-02-03 01:34:34,55.1956,80.2811,-2.58,100,100,6.17,overcast clouds
654,Brownsville,US,2022-02-03 01:34:34,25.9018,-97.4975,75.18,89,100,5.01,overcast clouds
655,Hargeysa,SO,2022-02-03 01:34:35,9.56,44.065,57.6,97,53,11.05,broken clouds
656,Noumea,NC,2022-02-03 01:34:35,-22.2763,166.4572,87.78,62,38,10.0,scattered clouds
657,Santa Rosa,PH,2022-02-03 01:34:35,14.3122,121.1114,82.38,73,76,11.43,broken clouds
658,Macau,MO,2022-02-03 01:34:36,22.2006,113.5461,55.08,87,40,19.57,scattered clouds
659,Zychlin,PL,2022-02-03 01:34:36,52.244,19.6261,33.62,96,48,7.23,scattered clouds
660,Koutiala,ML,2022-02-03 01:34:37,12.3917,-5.4642,69.82,14,0,7.58,clear sky
661,Waipawa,NZ,2022-02-03 01:34:37,-41.4122,175.5153,72.23,60,99,12.3,light rain
662,Dunmore East,IE,2022-02-03 01:34:37,52.1514,-6.9861,47.23,73,99,9.95,overcast clouds
663,Lira,UG,2022-02-03 01:34:38,2.235,32.9097,69.08,53,93,0.36,overcast clouds
664,Nuevo Progreso,MX,2022-02-03 01:34:38,23.1667,-97.95,73.6,76,11,4.0,few clouds
665,Herat,AF,2022-02-03 01:34:38,34.5,62.0,33.94,53,0,0.63,clear sky
666,Bose,IT,2022-02-03 01:34:39,45.4612,8.0137,51.3,50,6,4.32,clear sky
667,Xihua,CN,2022-02-03 01:34:39,33.7833,114.5167,39.24,45,91,5.35,overcast clouds
668,Riviere-Au-Renard,CA,2022-02-03 01:34:40,48.9957,-64.3971,30.49,84,100,13.65,overcast clouds
669,Yaan,NG,2022-02-03 01:34:40,7.3833,8.5667,76.98,26,28,4.23,scattered clouds
670,Jacareacanga,BR,2022-02-03 01:34:41,-6.2222,-57.7528,74.05,96,100,1.52,moderate rain
671,Coolum Beach,AU,2022-02-03 01:34:41,-26.5333,153.1,79.32,85,100,8.23,overcast clouds
672,Gore,NZ,2022-02-03 01:34:41,-46.1028,168.9436,59.23,91,100,3.74,light rain
673,Vardo,NO,2022-02-03 01:34:42,70.3705,31.1107,29.57,56,100,19.44,light snow
674,Kyren,RU,2022-02-03 01:34:42,51.6828,102.1408,4.41,86,99,0.78,overcast clouds
675,Kyra,RU,2022-02-03 01:34:43,49.5776,111.9753,-6.07,81,10,4.23,clear sky
676,Westport,US,2022-02-03 01:34:43,41.1415,-73.3579,40.75,94,100,1.01,mist
677,Aksu,CN,2022-02-03 01:34:43,41.1231,80.2644,21.99,54,100,1.92,overcast clouds
678,Shizuishan,CN,2022-02-03 01:34:44,39.2333,106.7694,20.61,22,100,3.71,overcast clouds
679,Umm Kaddadah,SD,2022-02-03 01:34:44,13.6017,26.6876,67.05,21,7,7.2,clear sky
680,Vila Franca Do Campo,PT,2022-02-03 01:34:44,37.7167,-25.4333,59.2,81,42,8.08,scattered clouds
681,Gonbad-E Qabus,IR,2022-02-03 01:34:45,37.25,55.1672,44.51,65,0,4.61,clear sky
682,Vagur,FO,2022-02-03 01:34:45,61.4732,-6.8119,38.77,96,100,11.16,overcast clouds
683,Santa Cruz De Tenerife,ES,2022-02-03 01:34:45,28.4682,-16.2546,73.6,69,100,5.01,overcast clouds
684,Muriti,TZ,2022-02-03 01:34:46,-1.9833,32.9167,69.82,77,79,5.61,light rain
685,Nelson Bay,AU,2022-02-03 01:34:46,-32.7167,152.15,74.95,89,100,1.99,overcast clouds
686,Dali,CN,2022-02-03 01:35:47,25.7,100.1833,42.28,66,6,2.98,clear sky
687,Whitehorse,CA,2022-02-03 01:31:59,60.7161,-135.0538,-3.98,68,75,5.99,broken clouds
688,Ballina,AU,2022-02-03 01:35:47,-28.8667,153.5667,75.16,93,75,6.91,light rain
689,Las Lomas,PA,2022-02-03 01:35:47,8.4333,-82.4,78.21,83,20,2.3,few clouds
690,Nisia Floresta,BR,2022-02-03 01:33:16,-6.0911,-35.2086,82.78,84,89,7.34,overcast clouds
691,Sao Mateus Do Sul,BR,2022-02-03 01:35:48,-25.8742,-50.3828,67.14,89,33,3.49,scattered clouds
692,Mpika,ZM,2022-02-03 01:35:48,-11.8343,31.4529,60.89,97,100,1.21,moderate rain
693,Joshimath,IN,2022-02-03 01:35:49,30.5667,79.5667,40.21,97,100,5.19,overcast clouds
694,Abu Samrah,SY,2022-02-03 01:35:49,35.3029,37.1841,46.85,56,99,11.43,overcast clouds
695,Bonoua,CI,2022-02-03 01:35:50,5.2741,-3.595,78.42,91,6,2.64,clear sky
696,Mujiayingzi,CN,2022-02-03 01:35:50,42.1167,118.7833,11.19,51,0,7.67,clear sky
697,Paso De Los Toros,UY,2022-02-03 01:35:50,-32.8167,-56.5167,74.79,37,33,7.87,scattered clouds
698,Benjamin Constant,BR,2022-02-03 01:35:51,-4.3831,-70.0311,75.33,98,99,0.65,heavy intensity rain
699,El Alto,PE,2022-02-03 01:35:51,-4.2714,-81.2147,70.47,76,59,15.61,broken clouds
